segment_id,recording_id,speaker_group_id,dataset_split,duration_seconds,audio_path,review_status,transcription,final_selection
REC116_SEG0024_PART01,REC116,SPK009,train,14.791,data/processed/segments/REC116/REC116_SEG0024_PART01.wav,reviewed,a urcalim cem i ineqqen inabiyyen u yarejjmen inni ḍ am dd ittwassekken mecḥar tuɣa xseɣ ad ssmuneɣ ṭarwa nnem amacnaw yict n tyaziḍt tegga ifidjusen nnes sadu afriwen nnes,yes
REC116_SEG0024_PART02,REC116,SPK009,train,14.791,data/processed/segments/REC116/REC116_SEG0024_PART02.wav,reviewed,maca kenniw tuɣa war tettexsem xzar ṭaddarṭ nwem ad tettwajj i cem ḍ rxarbet minzi necc ad awem iniɣ kenniw war ḍ ayi tzarrem ar ɣa tinim damimuni wenni dd yusin s yisem n sidi,yes
REC117_SEG0002,REC117,SPK009,train,13.296,data/processed/segments/REC117/REC117_SEG0002.wav,reviewed,xenni yuyar yasuɛ iffeɣ zi zzawect tameqqrant usin dd ɣares imeḥḍaren nnes hima ad asecnen rebniyyat n zzawect tameqqrant inna sen yasuɛ ma warṭezrim marra man aya,yes
REC117_SEG0003_PART01,REC117,SPK009,train,10.568,data/processed/segments/REC117/REC117_SEG0003_PART01.wav,reviewed,s tidett necc ad awem iniɣ war da ittɣimi ura ḍ ijjen wezru x wezru nneɣni i war ittnehdim umi tuɣa yasuɛ iqqim x wedrar n zzitun usin dd,yes
REC117_SEG0005_PART01,REC117,SPK009,train,11.032,data/processed/segments/REC117/REC117_SEG0005_PART01.wav,reviewed,uca ad tesrem x garrat u x rexburat n imenɣan ɣarwem aqa ad teggʷedem minzi s uɣir ad yiri man aya maca war ittiri ɛad ḍ aneggar,yes
REC117_SEG0005_PART02,REC117,SPK009,train,11.032,data/processed/segments/REC117/REC117_SEG0005_PART02.wav,reviewed,minzi rgens ad iɣewweɣ x ijjen rgens nneɣni u tageldit x tgeldit nneɣni ad yiri raz ḍ rehracat yewɛaren ḍ inhezzan n ṭammurṭ da ḍ ḍiha,yes
REC117_SEG0006,REC117,SPK009,train,14.096,data/processed/segments/REC117/REC117_SEG0006.wav,reviewed,maca marra man aya ḍ beddu n rewjeɛ n tarut xenni ad kenniw dd awyen ɣar rmeḥnet uca ad kenniw nɣen u marra regnus ad kenniw carhen zi ssibbet n yisem inu,yes
REC117_SEG0007,REC117,SPK009,train,16.08,data/processed/segments/REC117/REC117_SEG0007.wav,reviewed,rexdenni ad nqarḍen wattas ad carhen ijjen wenneɣni uca ad sellmen ijjen wenneɣni ad kkaren wattas n inabiyyen issxarriqen uca ad ɣwan attas s wattas n rmuɛsiyyet ad tudrus tayri n wattas n iwḍan,yes
REC117_SEG0010,REC117,SPK009,train,10.8,data/processed/segments/REC117/REC117_SEG0010.wav,reviewed,u wenni idjan deg iyyar war dd iddikkʷir ca ḥima ad dd yawi arruḍ nnes uct x tinni idjan s ddeyset ḍ tinni issuttuḍen deg wussan nni,yes
REC117_SEG0011_PART01,REC117,SPK009,train,11.64,data/processed/segments/REC117/REC117_SEG0011_PART01.wav,reviewed,zadjem ḥima war tettiri tarewra nwem ḍi rmecta niɣ ḍi ssebt minzi rexdenni ad tiri rmeḥnet tameqqrant i war imsaren ɛemmas zeg wami tedja ddunect ar i rexxu u,yes
REC117_SEG0012,REC117,SPK009,train,14.096,data/processed/segments/REC117/REC117_SEG0012.wav,reviewed,mara inna awem ḥed xzarem aqa da lmasiḥ niɣ aqa t ḍiha war t ttimnem minzi ad irin imasiḥen issxarriqen ḍ inabiyyen issxarriqen ad ggen reɛramat mɣarent ḥima,yes
REC117_SEG0014_PART01,REC117,SPK009,train,13.096,data/processed/segments/REC117/REC117_SEG0014_PART01.wav,reviewed,war tt ttimnem minzi am wajjaj i dd itteffɣen zi ccarq uca ittegg tafawt ar rɣarb ammu i ɣa tiri twasit n mmis n bnaḍem mani ɣa tiri arrimet,yes
REC117_SEG0015,REC117,SPK009,train,3.568,data/processed/segments/REC117/REC117_SEG0015.wav,reviewed,u ssulaṭat n ijenwan ad ttwanhezzent,yes
REC117_SEG0016,REC117,SPK009,train,14.608,data/processed/segments/REC117/REC117_SEG0016.wav,reviewed,xenni ad dd teḍhar reɛrameṭ n mmis n bnaḍem deg ujenna u marra tiqebbar n ṭammurṭ ad wtent agejdur uca ad zarent mmis n bnaḍem yusa dd x iseynuten s jjehd u s izran usebbeḥ,yes
REC117_SEG0019,REC117,SPK009,train,6.16,data/processed/segments/REC117/REC117_SEG0019.wav,reviewed,s tidett necc ad awem iniɣ jjir a war iɛeddu ar ɣa imsar man aya marra,yes
REC117_SEG0020,REC117,SPK009,train,5.488,data/processed/segments/REC117/REC117_SEG0020.wav,reviewed,ajenna ḍ ṭammurṭ ad ɛdun maca awaren inu war ɛeddun ɛemmas,yes
REC117_SEG0024_PART01,REC117,SPK009,train,10.008,data/processed/segments/REC117/REC117_SEG0024_PART01.wav,reviewed,ḍi rweqt nni ad irin ṭnayen deg iyyar ijjen ad t ksin u wenneɣni ad t jjen ṭnayen n temɣarin ad ḥaryent s tsirt,yes
REC117_SEG0025_PART01,REC117,SPK009,train,11.24,data/processed/segments/REC117/REC117_SEG0025_PART01.wav,reviewed,maca ssnem aya mara bab n ṭaddarṭ issen ḍi man ḥettu n djiret i dd ɣa yas uceffar iri iqqim iḥetta war t ittejji,yes
REC117_SEG0025_PART02,REC117,SPK009,train,11.24,data/processed/segments/REC117/REC117_SEG0025_PART02.wav,reviewed,ad yadef ɣar ṭaddarṭ nnes s uyenni irim twejdem minzi mmis n bnaḍem ad dd yas deg ict n ṭsaɛɛet war tt tettrijim,yes
REC117_SEG0028_PART02,REC117,SPK009,train,10.968,data/processed/segments/REC117/REC117_SEG0028_PART02.wav,reviewed,mara amsexxar aɛeffan nni ad yini deg wur nnes sidi inu iɛettar maḥend ad dd yas uca ibḍa iccat imsexxaren imɛacaren nni ikides idjjan,yes
REC117_SEG0029,REC117,SPK009,train,19.76,data/processed/segments/REC117/REC117_SEG0029.wav,reviewed,ad icc ad isu ak ḍ imeskaren xenni ad dd yas sidis n umsexxar nni deg ijjen wass i ḍi war t ittriji u deg ict n ṭsaɛɛet war tt issin ad t iqess ḍ iwetwiten uca ad tiri tesɣart nnes ak ḍ imnafqen din i ɣa yirin imettawen ḍ uɣezzi n teɣmas,yes
REC118_SEG0002_PART02,REC118,SPK009,train,13.368,data/processed/segments/REC118/REC118_SEG0002_PART02.wav,reviewed,tifɣar tinni idjan ḍ tifɣar ksint refnarat nsent maca war iwyint ca zzect timiɣisin iwyent i dd zzect ḍi tziyyatin nsent ak ḍ refnarat nsent,yes
REC118_SEG0003,REC118,SPK009,train,6.352,data/processed/segments/REC118/REC118_SEG0003.wav,reviewed,rami iɛḍer umuray bdant ttnudument marra uca ttsent,yes
REC118_SEG0005,REC118,SPK009,train,3.888,data/processed/segments/REC118/REC118_SEG0005.wav,reviewed,ruḥent ɣar isebbaben maḥend ad tesɣent i yixef nkent,yes
REC118_SEG0006,REC118,SPK009,train,10.064,data/processed/segments/REC118/REC118_SEG0006.wav,reviewed,rami ruḥent niṭenti ḥima ad sɣent yusa dd umuray u tinni tuɣa iwejden udfent akides ɣar wurar uca tbelleɛ tewwart,yes
REC118_SEG0007_PART01,REC118,SPK009,train,10.936,data/processed/segments/REC118/REC118_SEG0007_PART01.wav,reviewed,awarni man aya usint teɛzariyyin nneɣni qqarent a siditneɣ a siditneɣ arzem aneɣ netta yarra dd inna s tidett,yes
REC118_SEG0007_PART02,REC118,SPK009,train,10.936,data/processed/segments/REC118/REC118_SEG0007_PART02.wav,reviewed,necc ad akent iniɣ war kennint ssineɣ s uyenni ḥḍam minzi kenniw war tessinem ca ass ura ḍ tasaɛɛet i ḍi dɣayass mmis n bnaḍem,yes
REC118_SEG0012_PART02,REC118,SPK009,train,14.552,data/processed/segments/REC118/REC118_SEG0012_PART02.wav,reviewed,uca issnuffar tmenyat n nnuqart n bab nnes rami teɛdu attas n rweqt yusa dd bab n imsexxaren nni uca igga akidsen reḥsab xenni yusa dd wenni ittfen xemsa talint yiwi dd xemsa talint nneɣni,yes
REC118_SEG0014,REC118,SPK009,train,9.232,data/processed/segments/REC118/REC118_SEG0014.wav,reviewed,xenni yusa dd ɛaweḍ wenni ittfen ṭnayen talint inna a sidi tewcid ayi ṭnayen talint aqa arebḥeɣ ṭnayen nneɣni ktar,yes
REC118_SEG0015_PART01,REC118,SPK009,train,11.528,data/processed/segments/REC118/REC118_SEG0015_PART01.wav,reviewed,innas sidi nnes mliḥ i teggid a amsexxar asebḥan ḍ amtiqqi tuɣa cek ḍ amtiqqi x drus ad ac ggeɣ x wattas adef dd ɣar refraḥet n,yes
REC118_SEG0015_PART02,REC118,SPK009,train,11.528,data/processed/segments/REC118/REC118_SEG0015_PART02.wav,reviewed,sidi nekk maca wenni ittfen ict n talint yusa dd ɛaweḍ inna a sidi ssneɣ aqa cek ḍ bnaḍem tqesḥed tmejjared mani war tzarrɛed,yes
REC118_SEG0017_PART01,REC118,SPK009,train,13.208,data/processed/segments/REC118/REC118_SEG0017_PART01.wav,reviewed,yarra dd sidi nnes innas a amsexxar aɛeffan ameɛguz aqa tessned belli aqa mjareɣ mani war zarɛeɣ u yarweɣ mani war ssarweteɣ xenni,yes
REC118_SEG0017_PART02,REC118,SPK009,train,13.208,data/processed/segments/REC118/REC118_SEG0017_PART02.wav,reviewed,mri tiwyed tmenyat inu ɣar rbanku xenni necc xmi dd ɣa yaseɣ ad ttareɣ min idjan inu s arriba s uya kksemas talint nni ewc i tt i wenni ɣar idja ɛecra talintat,yes
REC118_SEG0018,REC118,SPK009,train,19.184,data/processed/segments/REC118/REC118_SEG0018.wav,reviewed,minzi i kur ijjen wenni ɣar idja adas immewc uca ad ɣares yiri s wattas maca wenni war ɣar idji ura ḍ min ɣares adas ittwakkes nḍarem amsexxar ibettren ɣar barra deg uneggar n tadjest mani ɣa irin imettawen ḍ uɣezzi n teɣmas,yes
REC118_SEG0021_PART01,REC118,SPK009,train,11.352,data/processed/segments/REC118/REC118_SEG0021_PART01.wav,reviewed,rexdenni ad ini ujedjid i yinni x ufusi nnes asem dd a kenniw inni ittwabarken zi baba wartem tageldit i ḍ awem dd iwejden zeg wami,yes
REC118_SEG0022_PART02,REC118,SPK009,train,10.872,data/processed/segments/REC118/REC118_SEG0022_PART02.wav,reviewed,a xas dd arren imseggaden qqaren a siditneɣ mermi cek nezra tdjuzed uca nessecc i cek niɣ mermi cek nezra teffuded uca newc ac ad teswed,yes
REC118_SEG0024_PART02,REC118,SPK009,train,13.4,data/processed/segments/REC118/REC118_SEG0024_PART02.wav,reviewed,beɛɛdem xafi a kenniw inni ittwaneɛren ɣar ṭmessi n rebda i iwejden i ibris ḍ lmalakat nnes minzi tuɣa ḍayi raz war ḍ ayi tesseccem,yes
REC118_SEG0025,REC118,SPK009,train,2.288,data/processed/segments/REC118/REC118_SEG0025.wav,reviewed,ffudeɣ war ḍ ayi tewcim ad sweɣ,yes
REC118_SEG0026_PART02,REC118,SPK009,train,13.784,data/processed/segments/REC118/REC118_SEG0026_PART02.wav,reviewed,en ad inin a siditneɣ mermi cek nezra tedjuzed niɣ teffuded niɣ ḍ abarrani niɣ ḍ aɛaryan niɣ therced niɣ ḍi reḥbes xenni neccin war xak nsexxar ca,yes
REC118_SEG0027,REC118,SPK009,train,18.448,data/processed/segments/REC118/REC118_SEG0027.wav,reviewed,xenni ad xasen dd yarr ad yini s tidett necc ad awem iniɣ min war teggim i yijjen zeg imezyanen inu i necc umi war t teggim ɛaweḍ ad raḥen niṭni ɣar reɛdab ittduman maca imseggaden ɣar ṭudarṭ ittduman,yes
REC119_SEG0002,REC119,SPK009,train,10.384,data/processed/segments/REC119/REC119_SEG0002.wav,reviewed,awarni rami ikemmer yasuɛ awaren a inna i imeḥḍaren nnes tessnem belli awarni ṭnayen n wussan ad tiri rɛid n tɣarst n useɛdu,yes
REC119_SEG0004,REC119,SPK009,train,12.784,data/processed/segments/REC119/REC119_SEG0004.wav,reviewed,uca mcawaren mammec ɣa ttfen yasuɛ s teḥraymect uca ad t nɣen nnan war ittiri ḍi rɛid ḥima war ittekkar uɣewweɣ ḍi rgens,yes
REC119_SEG0006,REC119,SPK009,train,16.976,data/processed/segments/REC119/REC119_SEG0006.wav,reviewed,rami tuɣa yasuɛ ḍi bayt ɛanya ḍi ṭaddarṭ n cimɛun wenni ḍi idja rbars tusa dd ɣares ict n ṭemɣarṭ s ijjen uɣarraf n alabaster iccur s zzect iɣran i weḍhan uca tfarreɣ i tt x uzedjif nnes am iqqim yasuɛ ɣar ttabra,yes
REC119_SEG0008_PART01,REC119,SPK009,train,14.376,data/processed/segments/REC119/REC119_SEG0008_PART01.wav,reviewed,minzi imezraḍ aqa aten rebda akidwem maca necc war kiwem ttiriɣ i rebda minzi nettat mara tfarreɣ dd zzect a i weḍhan x arrimet inu aqa tegga man aya i usewjed n,yes
REC119_SEG0008_PART02,REC119,SPK009,train,14.376,data/processed/segments/REC119/REC119_SEG0008_PART02.wav,reviewed,wenḍer inu s tidett necc ad awem iniɣ mani ma i ɣa ittwabarreḥ zi rexbar a asebḥan zayyi ḍi marra ddunect ad ssiwren ɛaweḍ x min ḍayi tegga ḍ riḍaret i nettat,yes
REC119_SEG0009,REC119,SPK009,train,4.816,data/processed/segments/REC119/REC119_SEG0009.wav,reviewed,yahuda izzenz ixef nnes maḥend ad isellem yasuɛ,yes
REC119_SEG0013,REC119,SPK009,train,5.52,data/processed/segments/REC119/REC119_SEG0013.wav,reviewed,imeḥḍaren ggin am mammec ṭen iwessa yasuɛ uca ssewjden taɣarest useɛdu,yes
REC119_SEG0014,REC119,SPK009,train,11.824,data/processed/segments/REC119/REC119_SEG0014.wav,reviewed,rami dd tiweḍ tmeddiṭ iqqim ɣar umensi ak ḍ ṭenɛac n imeḥḍaren nnes am ttetten niṭni inna s tidett necc ad awem iniɣ ijjen zzaywem ad ayi iɣdar,yes
REC119_SEG0015_PART02,REC119,SPK009,train,11.128,data/processed/segments/REC119/REC119_SEG0015_PART02.wav,reviewed,ttebsi ḍ netta i ḍ ayi ɣa iɣdaren mmis n bnaḍem ad iraḥ am mammec xas tura maca uct x bnaḍem nni i ɣa iɣdaren mmis n bnaḍem,yes
REC119_SEG0016,REC119,SPK009,train,10.64,data/processed/segments/REC119/REC119_SEG0016.wav,reviewed,iḥras i bnaḍem nni war dd ixriq ɛemmas yahuda aɣeddar yarra dd inna ma war idji ḍ necc a amsermaḍ inu,yes
REC119_SEG0020_PART01,REC119,SPK009,train,11.88,data/processed/segments/REC119/REC119_SEG0020_PART01.wav,reviewed,iksi rkas iqada uca iwca asen t inna swem zzayes marra idwem minzi wa ḍ iḍammen inu n rɛahd n jdid inni i ɣa ittwassizren,yes
REC119_SEG0020_PART02,REC119,SPK009,train,11.88,data/processed/segments/REC119/REC119_SEG0020_PART02.wav,reviewed,i weɣfar n ddnub necc ad awem iniɣ zi rexxu tsawent war sesseɣ ɛad zi rɣidjet n tzayart ar ass i ḍi tt ɣa sweɣ zi jdid akidwem ḍi tgeldit n baba,yes
REC119_SEG0021,REC119,SPK009,train,6.0,data/processed/segments/REC119/REC119_SEG0021.wav,reviewed,u awarni rami ɣennjen izri n ttesbiḥ ffɣen ɣar wedrar n zzitun,yes
REC119_SEG0024_PART01,REC119,SPK009,train,13.688,data/processed/segments/REC119/REC119_SEG0024_PART01.wav,reviewed,minzi aqa tura ad wteɣ ameksaw uca iḥuriyyen n tḥimart ad ttwazuzzaren maca awarni rami i dd ɣa ttwassnekkareɣ ad awem izwareɣ ɣar ljalil maca buṭrus yarra dd innas mara ḍaye,yes
REC119_SEG0024_PART02,REC119,SPK009,train,13.688,data/processed/segments/REC119/REC119_SEG0024_PART02.wav,reviewed,k i ɣa nderfen marra necc war ḍayek ttendrifeɣ ca ɛemmas innas yasuɛ s tidett necc ad ac iniɣ ḍi djiret a qber i ɣa issquqeɛ uyaziḍ ad ayi tenkared ṭraṭa n twarawin,yes
REC119_SEG0025,REC119,SPK009,train,9.136,data/processed/segments/REC119/REC119_SEG0025.wav,reviewed,buṭrus innas waxxa tuɣa ittxessa ayi ad mmteɣ akidek necc war cek nekkareɣ ɛemmas ammu i nnan marra imeḥḍaren ɛaweḍ,yes
REC119_SEG0026,REC119,SPK009,train,4.976,data/processed/segments/REC119/REC119_SEG0026.wav,reviewed,tazadjit n yasuɛ deg weḥwic n xitsimaniy,yes
REC119_SEG0027,REC119,SPK009,train,18.416,data/processed/segments/REC119/REC119_SEG0027.wav,reviewed,rexdenni iruḥ yasuɛ akidsen ɣar ijjen wemcan qqarenas xitsimaniy inna i imeḥḍaren nnes qqimem danita am i ɣa zzadjeɣ din am kis yiwi buṭrus ḍ ṭnayen n iḥenjiren n zabdi ibḍa isḥissif uca tudef ḍayes tiggʷdi,yes
REC119_SEG0028_PART01,REC119,SPK009,train,10.888,data/processed/segments/REC119/REC119_SEG0028_PART01.wav,reviewed,xenni inna asen reɛmar inu issḥissif attas ar rmewt qqimem da ḥḍam akidi xenni iɛzer cwayt ktar iwḍa x uɣembub nnes itt,yes
REC119_SEG0029,REC119,SPK009,train,8.848,data/processed/segments/REC119/REC119_SEG0029.wav,reviewed,rexdenni iḍwer dd ɣar imeḥḍaren nnes uca yufa i ṭen ttsen inna i buṭrus ma war tzemmarem ad kidi teḥḍam ura ḍ ict n ṭsaɛɛet,yes
REC119_SEG0030,REC119,SPK009,train,7.664,data/processed/segments/REC119/REC119_SEG0030.wav,reviewed,ḥḍam zzadjem ḥima war dd tettidfem deg hukki arruḥ aqa iwjed maca ddat teḍɛef,yes
REC119_SEG0031,REC119,SPK009,train,11.568,data/processed/segments/REC119/REC119_SEG0031.wav,reviewed,yuyur ɛaweḍ i umur wiss ṭnayen uca izzudj inna a baba mara rkas a war izemmar ad xafi yekk mɣir mara necc swiɣ t aqa ad yiri min texsed cek,yes
REC119_SEG0033,REC119,SPK009,train,6.16,data/processed/segments/REC119/REC119_SEG0033.wav,reviewed,kkarem ad nraḥ xzarem wenni ḍ ayi ɣa iɣdaren yudes dd,yes
REC119_SEG0035,REC119,SPK009,train,9.168,data/processed/segments/REC119/REC119_SEG0035.wav,reviewed,am tuɣa issawar ɛad yusa dd yahuda aɣeddar ijjen zi ṭenɛac ak ḍ ijjen rɣaci ameqqran s resyuf ḍ iɛumad,yes
REC119_SEG0039,REC119,SPK009,train,6.448,data/processed/segments/REC119/REC119_SEG0039.wav,reviewed,mammec xenni i ɣa ttwakemmrent tira iqeddsen i iqqaren belli ittxessa ad imsar ammu,yes
REC119_SEG0041,REC119,SPK009,train,3.408,data/processed/segments/REC119/REC119_SEG0041.wav,reviewed,yasuɛ qibadj lmeḥkama tameqqrant n wuḍayen,yes
REC119_SEG0042,REC119,SPK009,train,9.872,data/processed/segments/REC119/REC119_SEG0042.wav,reviewed,inni ittfen yasuɛ iwyen t ɣar qayafa arrays n ikehhanen wenni ɣar tuɣa munen imsermaden n idlisen ḍ imɣaren n rgens,yes
REC119_SEG0044_PART02,REC119,SPK009,train,12.328,data/processed/segments/REC119/REC119_SEG0044_PART02.wav,reviewed,ɣen maca war zemmaren ad tt afen waxxa usin dd attas n rechud issxarriqen ɣar uneggar usin dd ṭnayen n rechud issxarriqen niṭni innan,yes
REC119_SEG0046_PART02,REC119,SPK009,train,12.12,data/processed/segments/REC119/REC119_SEG0046_PART02.wav,reviewed,cek ṭennid t maca necc ad awem iniɣ zi ssa tsawent ad tzarem mmis n bnaḍem iqqim x ufusi n tzemmar xmi dd ɣa yas x iseynuten n ujenna,yes
REC119_SEG0048,REC119,SPK009,train,17.424,data/processed/segments/REC119/REC119_SEG0048.wav,reviewed,niṭni arrin dd xas nnan netta isdahedj rmewt xenni bdan ssusufenas x uɣembub ccaten t s rpuniyyat x uzedjif u inneɣni wtin t ɛaweḍ nnan nabb aneɣ a cek lmasiḥ wi cek iwtin,yes
REC119_SEG0050_PART02,REC119,SPK009,train,12.888,data/processed/segments/REC119/REC119_SEG0050_PART02.wav,reviewed,war ssineɣ min xef tessawared am iggur ɣar usqif n tewwart tezra i t ict n tayya nneɣni ṭenna asen i yinni din iqqimen ḍ wa tuɣa ak ḍ yasuɛ zi nnasira,yes
REC119_SEG0052,REC119,SPK009,train,19.248,data/processed/segments/REC119/REC119_SEG0052.wav,reviewed,xenni ibḍa ineɛɛer ittjjadja necc war ssineɣ bnaḍem nni rexdenni issquqeɛ uyaziḍ uca iɛqer buṭrus awar i ḍas inna yasuɛ qber i ɣa issquqeɛ uyaziḍ ad ayi tenkared ṭraṭa n twarawin uca iffeɣ iru s imettawen imerzagen,yes
REC120_SEG0001,REC120,SPK009,train,3.088,data/processed/segments/REC120/REC120_SEG0001.wav,reviewed,andam ḍ rmewt n yahuda,yes
REC120_SEG0002,REC120,SPK009,train,15.792,data/processed/segments/REC120/REC120_SEG0002.wav,reviewed,ɣar ssbeḥ zic aqa marra imeqqranen n ikehhanen ḍ imɣaren n rgens mcawaren x yasuɛ mammec i t ɣa nɣen uca niṭni carfen t iwyen t uca sellmen t i lɛamil arumani pilaṭus,yes
REC120_SEG0004_PART01,REC120,SPK009,train,13.736,data/processed/segments/REC120/REC120_SEG0004_PART01.wav,reviewed,aqa ɣdareɣ iḍammen imezdagen maca niṭni nnan min ḍ aneɣ iruḥen xzar dd cek awarni rami inḍar rweznat n nnuqart ḍi zzawect tameqqrant iffeɣ uca iruḥ yuyer,yes
REC120_SEG0004_PART02,REC120,SPK009,train,13.736,data/processed/segments/REC120/REC120_SEG0004_PART02.wav,reviewed,ixef nnes imeqqranen n ikehhanen ksin rweznat n nnuqart nnan war icuwwar ad ṭen nessars deg wexxam n ssdaqi minzi rweznat nni ḍ ttaman n usizzer n iḍammen,yes
REC120_SEG0005,REC120,SPK009,train,15.184,data/processed/segments/REC120/REC120_SEG0005.wav,reviewed,kksen awar jar asen maḥend ad zzayes sɣen iyyar n bu traxt maḥend ad yiri i imeḍran n ibarraniyyen s uyenni ittwasemma iyyar nni iyyar n iḍammen ar ass n rexxu,yes
REC120_SEG0007,REC120,SPK009,train,3.184,data/processed/segments/REC120/REC120_SEG0007.wav,reviewed,yasuɛ qibac lɛamil pilaṭus,yes
REC120_SEG0009_PART02,REC120,SPK009,train,10.28,data/processed/segments/REC120/REC120_SEG0009_PART02.wav,reviewed,pilaṭus ma war tesrid mecḥar xak cehhden netta war xas dd yarri ura s ijjen wawar arami iqqim lɛamil ittebhet attas,yes
REC120_SEG0015_PART01,REC120,SPK009,train,12.856,data/processed/segments/REC120/REC120_SEG0015_PART01.wav,reviewed,nnan bar abbas pilaṭus inna asen min ɣa ggeɣ xenni ak ḍ yasuɛ umi qqaren lmasiḥ nnanas marra sellb i t inna asen lɛamil man tuɛeffna i igga,yes
REC120_SEG0015_PART02,REC120,SPK009,train,12.856,data/processed/segments/REC120/REC120_SEG0015_PART02.wav,reviewed,sɣuyyen s jjehd ktar nnan sellb i t rami izra pilaṭus belli war yiweḍ ɣar walu mahu ad ikkar uɣuwweɣ iksi aman issird ifassen nnes qibac i rɣaci inna,yes
REC120_SEG0016_PART01,REC120,SPK009,train,10.328,data/processed/segments/REC120/REC120_SEG0016_PART01.wav,reviewed,necc war tturseɣ ca deg iḍammen n umseggad a xzarem kenniw rgens marra yarra dd inna ejj iḍammen nnes ad xaneɣ irin u x ṭarwa nneɣ,yes
REC120_SEG0016_PART02,REC120,SPK009,train,10.328,data/processed/segments/REC120/REC120_SEG0016_PART02.wav,reviewed,xenni yarxu asen dd i bar abbas maca awarni rami ihettek yasuɛ s urekkuḍ isellem i t ḥima ad ittwaselleb,yes
REC120_SEG0017,REC120,SPK009,train,3.856,data/processed/segments/REC120/REC120_SEG0017.wav,reviewed,aseḥqar n yasuɛ zi rɛeskar n pilaṭus,yes
REC120_SEG0018_PART01,REC120,SPK009,train,13.612,data/processed/segments/REC120/REC120_SEG0018_PART01.wav,reviewed,rexdenni iwyen iɛeskariyyen n lɛamil yasuɛ ɣar ṭaddarṭ n ccraɛ umi qqaren prituriyum uca ssmunen xas marra rɛeskar kksenas dd arruḍ uca arḍenas ijjen ujedjab ḍ aze,yes
